10627.26,1136.22,2282.31,11820.18,32792.66,70075.78,3740.19,1369.53,2270.49,15590.51,2976.89,5498.71,4000.05,5943,11966.1,23583.35,336.77,969.551,6541.9,1535.78,10879.14,22326.64,3534.92,4899.523,1698.64,5210.4,8309.37,2659.551,1292.85,2916.11
10680.77,1145.68,2307.9,11853.56,32836.08,70385.47,3760.01,1379.91,2338.07,15539.13,2978.41,5473.48,4000.86,5963.14,11958.3,23658.4,338.18,974.959,6554.55,1538.43,10735.03,21748.6,3421.14,4868.131,1671.41,5233.95,8196.56,2632.872,1289.51,2888.38
10710.55,1148.46,2316.74,11804.38,32729.58,69801.42,3782.53,1386.91,2381.04,15244.26,2989.71,5498.2,4015.77,5988.88,11999.8,23805.99,340.61,981.502,6627.42,1561.91,10907.68,21716.95,3469.05,4898.038,1685.77,5259.9,8289.98,2645.181,1294.71,2909.52
10609.65,1136.03,2287.99,11685.37,32262.3,68978.3,3756.18,1382.66,2371.11,15104.7,2940.25,5455.37,3954.38,5875.97,11845,23472.11,337.99,970.646,6576.02,1559.25,10982.1,21654.16,3482.74,4899.591,1701.8,5252.2,8356.89,2647.09,1298.58,2908.42
10725.43,1150.23,2320.4,11763.42,32473.05,69908.59,3814.97,1386.01,2388.31,15194.76,2984.82,5513.14,4009.67,5976.48,12022.6,23705.67,341.61,976.001,6633.86,1580.67,10764.9,21677.98,3507.48,4861.232,1710.22,5225.65,8249,2666.071,1300.35,2912.92
10603.15,1138.04,2291.25,11679.32,32025.34,68200.07,3813.93,1381.8,2351.54,15054.02,2914.6,5420.8,3928.95,5851.53,11709,23126.02,336.3,957.533,6586.53,1556.97,10737.52,21286.17,3394.43,4868.191,1714.38,5221.7,8220.93,2667.266,1306.62,2893.13
10389.88,1116.48,2265.7,11469.1,31205.3,66270.14,3780.6,1355.28,2340.2,14811.1,2863.25,5335.1,3862.16,5746.97,11444,22876.46,332.17,954.016,6578.95,1530.29,10868.41,20862.67,3408.57,4827.16,1722.01,5094.15,8127.87,2638.382,1308.36,2850.98
10172.98,1091.76,2205.29,11343.43,30830.91,66220.04,3774.82,1362.03,2331.6,14866.45,2836.8,5302.99,3820.78,5695.32,11373.4,22567.81,329.48,951.062,6493.96,1489.46,10590.55,20726.18,3366.2,4750.613,1684.35,5036,7927.31,2610.34,1300.45,2819.71
10236.16,1097.5,2221.41,11344.11,30610.83,65069.79,3782.88,1355.8,2306.21,14668.93,2787.4,5217.47,3759.8,5643.2,11042.2,21997.59,327.26,946.701,6473.03,1446.36,10252.08,20033.07,3198.57,4644.635,1625.48,4853.1,7560.03,2564.554,1265.77,2706.26
10120.46,1084.53,2179,11274.2,30811.35,65587.81,3774.02,1353.57,2293.81,14498.26,2737.33,5145.74,3688.79,5540.33,10829.3,21603.13,323.95,937.22,6442.41,1460.98,10414.29,20356.37,3206.57,4673.262,1642.43,4867.25,7694.58,2619.565,1264.51,2757.68
10067.33,1073.87,2147.35,11094.31,30391.61,65401.77,3808.96,1363.67,2298.55,14440.05,2776.83,5188.52,3739.46,5608.79,10947.7,21896.29,327.9,953.712,6440.72,1473.81,10198.04,20121.99,3204.16,4569.619,1602.43,4882.05,7640.44,2610.796,1259.16,2745.35
10296.85,1103.32,2190.06,11408.34,30876.65,67163.21,3853.58,1363.85,2342.82,14659.14,2830.01,5283.31,3812.13,5709.66,11140.9,22413.74,334.04,971.804,6550.12,1498.75,10371.09,20272.18,3146.19,4605.333,1595.81,4830.1,7429.61,2580.251,1263.76,2720.87
10270.55,1097.28,2190.91,11390.46,31287.04,67108.56,3851.61,1359.43,2325.79,14543.03,2804.61,5253.15,3793.47,5672.09,10888.4,22169.25,333.03,970.003,6553.8,1507.15,10404.33,20722.08,3230.72,4647.889,1615.02,4931.85,7547.98,2604.549,1267.15,2764.84
10002.18,1063.11,2125.43,11128.76,30603.71,63934.01,3774.2,1334.8,2236.96,14086.5,2707.45,5139.31,3689.25,5533.24,10241.7,21404.82,323.23,948.621,6396.51,1463.01,10355.98,20341.64,3218.8,4621.598,1616.42,4845.35,7542.04,2593.22,1265.03,2744.98
10012.23,1066.19,2141.12,11223.12,30630.73,62762.7,3696.24,1326.08,2165.15,13867.26,2631.64,5060.92,3563.76,5434.34,10103.3,20815.88,315.04,935.894,6264.33,1411.14,10057.09,19665.08,3153.09,4514.062,1567.12,4718.65,7217.83,2518.976,1247.9,2683.56
9908.39,1056.74,2126.05,11115.3,30649.44,63153.09,3734.22,1327.03,2187.83,13808.44,2664.29,5092.33,3607.27,5484.85,10206.3,20938.24,316.5,938.416,6347.14,1375.34,9951.82,19550.89,3150.99,4521.355,1552.79,4760.4,7215.88,2475.572,1235.22,2693.62
10058.64,1070.52,2150.87,11274.24,30818.48,64718.17,3759.53,1345.54,2233.74,14133.49,2668.43,5111.84,3612.76,5498.26,10275.4,20818.97,317.06,944.799,6314.75,1390.32,9932.9,19790.28,3169.19,4505.066,1570.49,4792.65,7361.04,2489.485,1233.86,2745.02
10038.38,1068.13,2147.87,11286.33,30746.05,65051.42,3752.2,1353.7,2239.37,14176.46,2700.17,5131.99,3635.61,5536.37,10455,21241.63,316.1,937.05,6333.99,1387.11,9963.99,19922.22,3214.13,4513.417,1570.12,4757.2,7441.84,2483.438,1246.17,2734.39
10374.16,1105.24,2235.9,11521.83,31788.54,65794.77,3814.92,1398.47,2292.22,14122.57,2734.95,5342.92,3715.68,5615.51,10254,21346.31,320.92,944.308,6687.95,1401.48,10198.83,20467.74,3244.48,4648.515,1612.83,4858.6,7529.67,2579.416,1270.78,2762.14
10321.03,1102.94,2234.22,11631.44,31649.1,66121.04,3787.71,1385.85,2211.7,13982.74,2684.42,5278.22,3640.77,5532.33,10126.2,20843.23,314.85,940.512,6643.96,1373.11,10101.96,20399.57,3292.13,4594.065,1587.51,4859.75,7426.96,2549.033,1270.78,2749.15
10405.98,1118.31,2280.79,11828.31,32055.04,67779.16,3760.39,1391.36,2285.72,14210.62,2796.33,5484.06,3811.92,5776.56,10521.5,21431.41,328.24,971.671,6820.04,1445.62,10221.84,20906.11,3311.24,4701.919,1615.12,5017,7597.62,2576.591,1288.07,2772.2
10396.76,1118.79,2280.68,11852.85,32353.54,67641.34,3708.91,1401.53,2291.32,14250.53,2822.59,5533.21,3842.52,5817.88,10664.5,21745.06,331.86,981.185,6813.16,1460.2,10253.14,20876.79,3335.08,4735.667,1622.44,5088.1,7629.52,2567.089,1286.1,2782.79
10444.14,1122.97,2292.31,11824.97,32202,67814.71,3742.17,1398.81,2284.26,14231.25,2816.1,5527.16,3828.41,5795.32,10745.3,21844.56,332.45,984.335,6804.87,1470.41,10145.72,20575.78,3250.57,4750.501,1618.2,5080.25,7569.8,2565.645,1284.09,2768.7
10566.2,1138.7,2326.35,11975.14,32436.53,68846.5,3789.77,1399.63,2298.74,14429.93,2877.44,5599.76,3910.42,5877.36,11019.8,22278.12,338.68,998.073,6847.78,1508.21,10368.96,20787.97,3259.76,4767.239,1634.57,5088.7,7666.26,2578.772,1299.78,2790.29
10564.38,1140.45,2340.68,11918.71,32514.17,69576.38,3792.35,1403.17,2319.14,14398.9,2880.71,5602.3,3910.01,5885.89,11002.8,22355.8,339.09,1000.504,6868.32,1502.7,10567.65,21207.55,3305.86,4820.096,1660.83,5101.5,7770.59,2657.167,1317.94,2839.54
10567.33,1145.61,2358.95,11961.06,32505.76,69979.28,3813.98,1403.82,2332.22,14346.8,2909.4,5640.57,3943.55,5936.72,11121,22638.65,340.97,1013.04,6873.59,1501.4,10563.92,21208.29,3279.69,4819.956,1662.24,5116.25,7779.08,2670.219,1328.22,2862.29
10611.84,1150.24,2368.46,11979.7,32602.94,69884.61,3816.32,1405.26,2332.17,14284.16,2895.74,5617.26,3928.95,5928.63,11045.4,22540.85,339.02,1008.927,6851.73,1504.04,10664.95,21228.2,3276.7,4814.199,1656.62,5133.4,7749.66,2676.522,1321.43,2873.91
10624.69,1149.99,2367.66,12013.82,32578.05,69341.38,3824.49,1406.49,2359.97,14374.65,2898.36,5625.65,3927.4,5945.11,11077,22565.19,339.57,1018.153,6836.6,1534.68,10751.26,21209.74,3233.13,4818.121,1662.74,5137,7748.33,2666.511,1311.2,2881.36
10733.67,1166.21,2389.09,12100.66,32798.3,69723.24,3799.55,1429.4,2382.38,14713.5,2931.31,5644.63,3957.89,6024.28,11166.8,22902.58,343.06,1025.578,6892.01,1563.46,10846.98,21384.49,3273.92,4853.169,1682.86,5231.9,7847.84,2756.262,1301.95,2919.3
10779.17,1165.83,2391.28,12040.01,32969.83,69697.33,3802.23,1432.3,2372.87,14717.48,2913.74,5642.62,3938.18,6012.31,11073.5,22785.15,341.95,1018.189,6897.74,1558.8,10744.03,21330.67,3267.55,4863.113,1675.17,5245.9,7886.34,2737.242,1301.94,2913.94
10741.98,1159.9,2374.41,11947.98,33022.84,68828.98,3764.69,1414.1,2381.1,14731.97,2897.95,5650.12,3925.44,5982.43,10990.8,22687.3,338.65,1020.259,6880.76,1544.71,10824.72,21370.82,3293.87,4872.233,1686.11,5262.8,7897.91,2742.974,1296.6,2915.7
10888.83,1174.17,2415.24,12044.54,33361.27,69386.72,3784.23,1426.74,2439.33,14826.61,2910.52,5673.63,3952.55,6017.27,10996.2,22765.89,341.51,1030.129,6877.16,1524.96,10774.15,20987.78,3275.57,4874.751,1681.82,5225.3,7811.87,2720.862,1304.85,2905.66
10841.21,1165.73,2397.41,11958.11,33164.33,68441.66,3758.39,1427.24,2409.94,14823.92,2948.09,5727.65,4000.48,6132.95,11091.4,23034.46,345.61,1033.339,6894.17,1515.04,10828.85,20778.55,3229.13,4885.39,1688.39,5260.4,7838.1,2799.149,1312.48,2888.37
10850.36,1166.59,2395.13,11957.37,33147.81,68682.66,3748.92,1423.02,2402.45,14974.1,2940.94,5703.02,3988.93,6120.05,11071.1,23063.87,343.81,1027.423,6838.95,1519.87,10996.37,21053.11,3275,4896.893,1697.72,5282,7876.86,2813.082,1315.14,2906.28
10895.86,1173.22,2404.36,12029.72,33416.1,69939.12,3745.51,1429.29,2417.72,15219.54,2947.49,5710.66,4000.66,6156.85,11091,23104.97,343.96,1026.702,6850.58,1551.57,10986.47,21237.43,3358.54,4897.271,1691.99,5302.85,7947.45,2794.771,1319.21,2929.14
10907.42,1173.27,2410.69,12044.21,33399.46,69959.58,3763.25,1430.71,2404.77,15138.2,2939.68,5672.32,3987.41,6142.45,10980.7,23003.34,343.6,1022.785,6871.42,1562.29,11097.14,21374.79,3366.71,4916.79,1700.19,5262.45,7962.22,2798.268,1319.35,2933.39
10856.63,1169.43,2397.96,12037.73,33266.43,70371.54,3763.12,1440.58,2373.71,15129,2931.16,5679.64,3974.01,6153.55,10871.3,22847.97,344.22,1021.081,6873.37,1572.48,11089.94,21239.35,3345.61,4875.516,1692.85,5249.1,7920.06,2777.301,1320.57,2887.46
10897.52,1182.45,2431.16,12110.9,33632.35,70792.94,3849.61,1472.19,2453.74,15691.17,2974.62,5762.06,4026.97,6222.41,11191.3,23151.3,353.89,1042.775,6843.49,1613.88,11292.83,21928.77,3386.95,4960.91,1726.6,5374.65,8121.78,2898.582,1345.09,2988.1
10927.07,1186.44,2436.81,12113.53,33567.35,71784.78,3828.97,1472.76,2470.81,15633.99,2942.31,5712.7,3978.46,6171.83,11076.3,22820.01,350.89,1036.731,6791.01,1600.84,11168.2,21867.04,3346.74,4937.91,1733.78,5304.45,8057.6,2850.834,1332.93,2963.19
